CustomerID_Normalized,Orders,Revenue,FirstOrderDate,LastOrderDate,AOV,PurchaseFrequencyPerMonth,RepeatCustomer,CohortMonth,AcquisitionChannel,CustomerTier,ProjectedLTV,ModeledReturnRiskPct,Region
CUST-4482,10,1513.4099999999999,2023-01-18,2023-12-21,151.34099999999998,0.8994082840236687,True,2023-01,Paid Social,Bronze,1547.82,20.0,East
CUST-4483,8,785.35,2022-01-29,2023-10-07,98.16875,0.39416531604538085,True,2022-01,Organic,Silver,673.72,0.0,East
CUST-4484,5,587.6099999999999,2023-02-19,2023-11-03,117.52199999999998,0.5891472868217055,True,2023-02,Search,Bronze,257.62,20.0,East
CUST-4485,3,463.99,2022-03-15,2023-01-30,154.66333333333333,0.28322981366459626,True,2022-03,Influencer,Bronze,127.37,33.0,North
CUST-4486,10,1096.08,2022-05-18,2023-11-27,109.60799999999999,0.5438282647584973,True,2022-05,Organic,Bronze,999.2,20.0,West
CUST-4487,11,1537.51,2022-01-13,2023-12-21,139.77363636363637,0.4723163841807909,True,2022-01,Organic,Gold,1352.79,0.0,West
CUST-4488,11,1078.86,2022-03-06,2023-11-10,98.0781818181818,0.543739837398374,True,2022-03,Paid Social,Bronze,774.66,0.0,West
CUST-4489,7,905.6100000000001,2022-06-20,2023-12-04,129.37285714285716,0.399249530956848,True,2022-06,Organic,Silver,939.63,0.0,West
CUST-4490,8,1404.97,2022-05-18,2023-10-28,175.62125,0.4597353497164461,True,2022-05,Organic,Bronze,880.43,0.0,East
CUST-4491,14,1513.69,2022-01-05,2023-12-12,108.12071428571429,0.601980198019802,True,2022-01,Organic,Bronze,841.58,7.0,North
CUST-4492,13,1207.67,2022-02-14,2023-10-11,92.89769230769231,0.6532231404958677,True,2022-02,Paid Social,Silver,640.64,15.0,West
CUST-4493,14,1932.28,2022-08-07,2023-09-24,138.02,1.0280193236714976,True,2022-08,Paid Social,Bronze,1262.18,14.0,East
CUST-4494,8,923.13,2022-05-07,2023-11-21,115.39125,0.4312056737588652,True,2022-05,Organic,Bronze,674.85,0.0,East
CUST-4495,12,1265.57,2022-04-07,2023-12-02,105.46416666666666,0.6029752066115702,True,2022-04,Paid Social,Bronze,1009.17,8.0,East
CUST-4496,11,1232.53,2022-04-05,2023-10-03,112.04818181818182,0.6113345521023766,True,2022-04,Paid Social,Bronze,1431.07,0.0,East
CUST-4497,10,1583.22,2022-04-01,2023-11-11,158.322,0.5152542372881356,True,2022-04,Search,Bronze,776.4,20.0,South
CUST-4498,12,1590.95,2022-08-30,2023-11-22,132.57916666666668,0.8106666666666665,True,2022-08,Search,Bronze,767.96,0.0,North
CUST-4499,6,782.8100000000001,2022-01-31,2023-07-22,130.46833333333333,0.3390334572490706,True,2022-01,Paid Social,Silver,379.12,17.0,North
CUST-4500,11,1403.28,2022-03-19,2023-11-06,127.57090909090908,0.5591973244147157,True,2022-03,Organic,Bronze,1932.27,0.0,East
CUST-4501,8,598.21,2022-01-20,2023-11-24,74.77625,0.3608308605341246,True,2022-01,Search,Bronze,634.09,12.0,South
CUST-4502,13,1579.06,2022-05-27,2023-12-19,121.46615384615384,0.6909090909090908,True,2022-05,Paid Social,Silver,1743.13,0.0,West
CUST-4503,18,2049.06,2022-03-02,2023-12-19,113.83666666666666,0.8316109422492401,True,2022-03,Organic,Silver,2769.8,0.0,West
CUST-4504,6,1075.16,2023-07-24,2023-12-14,179.19333333333336,1.2666666666666666,True,2023-07,Paid Social,Bronze,1059.23,33.0,West
CUST-4505,12,961.51,2022-05-12,2023-11-07,80.12583333333333,0.6693577981651375,True,2022-05,Influencer,Gold,648.94,17.0,West
CUST-4506,13,1490.95,2022-03-03,2023-11-05,114.68846153846154,0.6446982055464926,True,2022-03,Paid Social,Silver,972.96,8.0,West
CUST-4507,6,577.01,2022-03-23,2023-12-03,96.16833333333334,0.293719806763285,True,2022-03,Influencer,Gold,198.91,17.0,North
CUST-4508,13,1693.31,2022-04-12,2023-10-24,130.2546153846154,0.7044563279857396,True,2022-04,Organic,Bronze,1410.17,8.0,North
CUST-4509,6,536.66,2023-02-24,2023-10-14,89.44333333333333,0.7828326180257511,True,2023-02,Paid Social,Bronze,677.49,0.0,East
CUST-4510,15,2015.81,2022-02-16,2023-12-14,134.38733333333332,0.6836581709145426,True,2022-02,Paid Social,Bronze,2289.99,0.0,East
CUST-4511,3,700.72,2023-02-03,2023-05-16,233.57333333333335,0.8854368932038834,True,2023-02,Organic,Bronze,799.97,0.0,East
CUST-4512,8,644.18,2022-05-17,2023-12-13,80.5225,0.42222222222222217,True,2022-05,Paid Social,Bronze,882.0,0.0,North
CUST-4513,10,1320.95,2023-02-13,2023-11-13,132.095,1.1094890510948905,True,2023-02,Search,Silver,1590.79,10.0,North
CUST-4514,6,1073.79,2023-01-08,2023-10-02,178.965,0.6805970149253732,True,2023-01,Search,Bronze,933.93,0.0,South
CUST-4515,10,623.37,2022-01-04,2023-10-15,62.337,0.4676923076923077,True,2022-01,Paid Social,Bronze,841.98,0.0,West
CUST-4516,9,1295.17,2022-06-14,2023-09-21,143.9077777777778,0.5883870967741935,True,2022-06,Organic,Bronze,1312.0,22.0,South
CUST-4517,8,935.23,2022-03-13,2023-10-20,116.90375,0.41431005110732533,True,2022-03,Paid Social,Bronze,908.04,0.0,North
CUST-4518,4,414.86,2022-03-27,2023-12-20,103.715,0.19179810725552052,True,2022-03,Organic,Bronze,243.75,0.0,West
CUST-4519,11,1174.42,2022-01-31,2023-09-01,106.76545454545455,0.5775474956822106,True,2022-01,Paid Social,Bronze,747.95,9.0,North
CUST-4520,11,1081.06,2022-06-20,2023-11-24,98.2781818181818,0.6393881453154875,True,2022-06,Influencer,Silver,731.9,18.0,West
CUST-4521,11,1535.04,2022-05-11,2023-11-18,139.5490909090909,0.600359066427289,True,2022-05,Search,Bronze,1869.88,0.0,West
CUST-4522,7,863.39,2022-12-20,2023-12-08,123.34142857142857,0.6011299435028248,True,2022-12,Paid Social,Bronze,784.73,0.0,East
CUST-4523,8,1479.28,2022-01-24,2023-11-13,184.91,0.3690440060698027,True,2022-01,Paid Social,Bronze,1521.58,0.0,West
CUST-4524,8,982.49,2022-09-25,2023-12-16,122.81125,0.5428571428571428,True,2022-09,Search,Bronze,1283.66,0.0,East
CUST-4525,10,1356.79,2022-01-09,2023-11-18,135.679,0.4477172312223858,True,2022-01,Paid Social,Bronze,1237.46,10.0,West
CUST-4526,9,972.95,2022-07-29,2023-09-11,108.10555555555555,0.6673170731707316,True,2022-07,Organic,Gold,1180.95,0.0,North
CUST-4527,14,1898.8999999999999,2022-05-11,2023-12-15,135.63571428571427,0.7287671232876711,True,2022-05,Search,Bronze,957.5,7.0,South
CUST-4528,9,927.24,2022-08-03,2023-10-05,103.02666666666667,0.6377622377622377,True,2022-08,Influencer,Gold,314.79,11.0,West
CUST-4529,13,2251.6,2022-03-17,2023-12-05,173.2,0.6282988871224164,True,2022-03,Search,Silver,2615.85,0.0,South
CUST-4530,10,1000.91,2022-11-22,2023-06-24,100.091,1.413953488372093,True,2022-11,Paid Social,Silver,628.33,0.0,South
CUST-4531,9,1099.41,2022-02-12,2023-12-01,122.15666666666668,0.4158054711246201,True,2022-02,Organic,Bronze,1146.89,0.0,South
CUST-4532,7,828.8,2022-01-14,2023-11-10,118.39999999999999,0.3195195195195195,True,2022-01,Paid Social,Bronze,601.49,0.0,East
CUST-4533,13,1255.95,2022-02-02,2023-09-21,96.61153846153846,0.6619765494137353,True,2022-02,Organic,Bronze,1128.84,0.0,East
CUST-4534,7,563.73,2022-01-16,2023-10-28,80.53285714285714,0.3268817204301075,True,2022-01,Search,Bronze,527.2,0.0,West
CUST-4535,12,1125.54,2022-02-04,2023-11-12,93.795,0.5638330757341576,True,2022-02,Organic,Bronze,1430.91,8.0,North
CUST-4536,7,567.6099999999999,2022-03-26,2023-11-28,81.08714285714284,0.34714518760195756,True,2022-03,Influencer,Bronze,464.95,14.0,West
CUST-4537,10,1679.82,2023-01-02,2023-11-20,167.982,0.9411764705882353,True,2023-01,Paid Social,Bronze,1876.41,10.0,West
CUST-4538,12,1665.38,2022-02-23,2023-11-15,138.78166666666667,0.5781299524564184,True,2022-02,Organic,Bronze,1354.55,0.0,East
CUST-4539,9,1069.46,2022-01-20,2023-12-17,118.8288888888889,0.39253945480631275,True,2022-01,Paid Social,Gold,617.98,22.0,East
CUST-4540,8,1131.33,2022-06-23,2023-12-21,141.41625,0.44460694698354664,True,2022-06,Search,Bronze,1103.77,0.0,North
CUST-4541,12,1334.73,2022-01-03,2023-12-01,111.2275,0.5226361031518624,True,2022-01,Organic,Bronze,1531.08,0.0,South
CUST-4542,9,1163.19,2022-05-30,2023-11-15,129.24333333333334,0.5114018691588785,True,2022-05,Organic,Silver,1231.99,0.0,East
CUST-4543,7,1021.53,2022-02-02,2023-10-18,145.93285714285713,0.34102564102564104,True,2022-02,Organic,Bronze,666.45,0.0,East
CUST-4544,19,1970.87,2022-01-21,2023-11-19,103.72999999999999,0.8646706586826347,True,2022-01,Organic,Silver,2457.2,11.0,West
CUST-4545,11,927.99,2022-06-22,2023-11-30,84.36272727272727,0.6345351043643263,True,2022-06,Paid Social,Silver,1182.64,0.0,West
CUST-4546,7,893.3100000000001,2022-05-20,2023-12-02,127.61571428571429,0.3786476868327402,True,2022-05,Paid Social,Silver,741.47,0.0,South
CUST-4547,14,1794.91,2022-02-06,2023-12-06,128.20785714285714,0.6361733931240657,True,2022-02,Organic,Bronze,1104.59,7.0,South
CUST-4548,9,1280.54,2022-05-22,2023-11-04,142.28222222222223,0.5142857142857142,True,2022-05,Organic,Bronze,919.98,11.0,South
CUST-4549,12,1577.81,2022-06-03,2023-12-02,131.48416666666665,0.6656934306569343,True,2022-06,Paid Social,Bronze,1634.99,8.0,West
CUST-4550,9,947.39,2022-02-02,2023-12-12,105.26555555555555,0.40294550810014723,True,2022-02,Paid Social,Silver,848.3,0.0,East
CUST-4551,7,800.51,2022-01-24,2023-10-01,114.35857142857142,0.34545454545454546,True,2022-01,Influencer,Bronze,495.16,0.0,South
CUST-4552,7,655.94,2022-05-16,2023-07-10,93.7057142857143,0.5054631828978622,True,2022-05,Influencer,Bronze,515.19,0.0,North
CUST-4553,12,1451.25,2022-02-19,2023-11-10,120.9375,0.579047619047619,True,2022-02,Paid Social,Gold,1779.71,8.0,South
CUST-4554,7,772.72,2022-04-30,2023-10-14,110.38857142857144,0.399249530956848,True,2022-04,Influencer,Bronze,563.32,29.0,East
CUST-4555,13,1441.71,2022-02-20,2023-09-22,110.90076923076923,0.6813793103448275,True,2022-02,Organic,Bronze,1338.41,15.0,North
CUST-4556,10,1362.52,2022-05-30,2023-10-03,136.252,0.6178861788617885,True,2022-05,Organic,Silver,601.74,0.0,East
CUST-4557,11,1440.05,2022-01-02,2023-11-05,130.91363636363636,0.49687964338781576,True,2022-01,Organic,Bronze,1771.65,0.0,North
CUST-4558,14,1842.22,2022-07-21,2023-12-12,131.58714285714285,0.8345098039215686,True,2022-07,Paid Social,Bronze,1317.75,0.0,South
CUST-4559,8,1014.72,2022-01-29,2023-09-18,126.84,0.4066889632107023,True,2022-01,Organic,Bronze,564.36,0.0,East
CUST-4560,12,1077.12,2022-01-06,2023-12-10,89.75999999999999,0.5181818181818182,True,2022-01,Organic,Bronze,1292.37,8.0,South
CUST-4561,11,1419.4099999999999,2022-02-13,2023-12-19,129.03727272727272,0.49540740740740735,True,2022-02,Influencer,Bronze,320.05,45.0,South
CUST-4562,7,361.72,2022-04-28,2023-12-18,51.674285714285716,0.3546666666666667,True,2022-04,Influencer,Silver,179.77,29.0,East
CUST-4563,8,948.77,2022-02-08,2023-12-16,118.59625,0.35923190546528805,True,2022-02,Organic,Gold,731.89,0.0,East
CUST-4564,8,691.24,2022-04-23,2023-11-01,86.405,0.43584229390681006,True,2022-04,Influencer,Bronze,679.92,0.0,West
CUST-4565,11,1262.7,2022-12-08,2023-12-15,114.7909090909091,0.896514745308311,True,2022-12,Search,Silver,1499.32,0.0,South
CUST-4566,8,1055.04,2023-04-01,2023-12-02,131.88,0.9886178861788617,True,2023-04,Paid Social,Bronze,690.77,0.0,South
CUST-4567,9,981.6199999999999,2022-02-15,2023-11-10,109.06888888888888,0.43154574132492113,True,2022-02,Organic,Silver,1049.01,11.0,North
CUST-4568,9,996.91,2022-01-15,2023-10-29,110.76777777777778,0.41898928024502297,True,2022-01,Organic,Bronze,704.39,0.0,South
CUST-4569,8,750.1,2022-01-29,2023-11-15,93.7625,0.3707317073170731,True,2022-01,Search,Bronze,515.32,25.0,South
CUST-4570,15,1983.47,2022-12-02,2023-10-11,132.23133333333334,1.4522292993630572,True,2022-12,Search,Silver,1168.29,13.0,North
CUST-4571,7,988.24,2022-04-01,2023-12-17,141.17714285714285,0.3399361022364217,True,2022-04,Paid Social,Bronze,825.93,14.0,East
CUST-4572,11,1073.09,2022-02-19,2023-10-04,97.55363636363636,0.5639123102866779,True,2022-02,Paid Social,Silver,606.61,9.0,South
CUST-4573,8,1171.26,2023-03-20,2023-12-04,146.4075,0.9353846153846154,True,2023-03,Search,Bronze,865.88,0.0,West
CUST-4574,6,1097.85,2022-04-15,2023-11-25,182.975,0.30915254237288137,True,2022-04,Paid Social,Bronze,1318.2,0.0,North
CUST-4575,16,2330.6800000000003,2022-05-19,2023-10-22,145.66750000000002,0.9318007662835248,True,2022-05,Search,Bronze,1348.54,6.0,North
CUST-4576,17,2333.4300000000003,2022-03-23,2023-11-08,137.26058823529414,0.8671140939597316,True,2022-03,Organic,Gold,1697.04,0.0,South
CUST-4577,9,1180.81,2022-06-21,2023-08-30,131.20111111111112,0.6275229357798164,True,2022-06,Organic,Bronze,1501.33,11.0,South
CUST-4578,13,1842.78,2022-04-02,2023-11-02,141.75230769230768,0.6813793103448275,True,2022-04,Paid Social,Bronze,1579.51,0.0,East
CUST-4579,5,625.78,2022-01-19,2023-10-17,125.15599999999999,0.23861852433281003,True,2022-01,Organic,Silver,699.39,0.0,South
CUST-4580,8,634.18,2022-01-25,2023-07-26,79.2725,0.4437956204379562,True,2022-01,Search,Bronze,778.19,0.0,East
CUST-4581,5,681.84,2022-11-11,2023-11-19,136.368,0.40641711229946526,True,2022-11,Search,Silver,619.06,0.0,West
CUST-4582,15,2078.0,2022-01-06,2023-12-19,138.53333333333333,0.6395511921458625,True,2022-01,Paid Social,Silver,2559.5,7.0,East
CUST-4583,4,682.8,2022-03-15,2023-09-06,170.7,0.22476894639556375,True,2022-03,Paid Social,Bronze,267.43,25.0,North
CUST-4584,5,521.15,2022-03-17,2023-10-15,104.22999999999999,0.2629757785467128,True,2022-03,Organic,Bronze,638.33,0.0,South
CUST-4585,14,1273.45,2022-01-07,2023-12-17,90.96071428571429,0.5994366197183099,True,2022-01,Paid Social,Bronze,809.76,7.0,South
CUST-4586,8,841.9300000000001,2022-07-21,2023-12-17,105.24125000000001,0.4722330097087378,True,2022-07,Paid Social,Gold,639.61,12.0,West
CUST-4587,9,726.04,2022-02-02,2023-07-04,80.6711111111111,0.5281853281853282,True,2022-02,Paid Social,Gold,734.53,11.0,North
CUST-4588,7,726.5,2022-01-18,2023-04-20,103.78571428571429,0.4646288209606987,True,2022-01,Paid Social,Bronze,494.93,0.0,North
CUST-4589,15,1464.52,2022-01-17,2023-10-19,97.63466666666666,0.7113884555382215,True,2022-01,Organic,Silver,1729.51,0.0,South
CUST-4590,16,1407.25,2022-03-02,2023-10-25,87.953125,0.8066334991708125,True,2022-03,Search,Bronze,1007.74,0.0,North
CUST-4591,13,1347.6200000000001,2022-05-25,2023-11-20,103.66307692307693,0.725137614678899,True,2022-05,Paid Social,Bronze,790.98,15.0,South
CUST-4592,12,1156.08,2022-01-19,2023-11-04,96.33999999999999,0.5569465648854961,True,2022-01,Organic,Bronze,1332.43,8.0,North
CUST-4593,14,1536.99,2022-04-07,2023-12-15,109.785,0.688673139158576,True,2022-04,Influencer,Bronze,1008.37,14.0,North
CUST-4594,8,833.52,2022-03-13,2023-05-14,104.19,0.5682242990654205,True,2022-03,Paid Social,Bronze,628.43,0.0,East
CUST-4595,10,1346.6399999999999,2022-08-19,2023-12-13,134.664,0.6307053941908713,True,2022-08,Paid Social,Silver,1500.32,0.0,West
CUST-4596,11,815.66,2022-04-28,2023-11-09,74.15090909090908,0.5960784313725489,True,2022-04,Influencer,Silver,289.19,36.0,North
CUST-4597,13,1638.05,2022-01-04,2023-12-21,126.00384615384615,0.5511854951185494,True,2022-01,Paid Social,Silver,2174.32,0.0,West
CUST-4598,10,1053.98,2023-01-09,2023-11-18,105.398,0.9681528662420382,True,2023-01,Paid Social,Bronze,802.73,0.0,North
CUST-4599,9,842.51,2022-11-16,2023-12-18,93.61222222222221,0.6874371859296482,True,2022-11,Paid Social,Bronze,600.82,0.0,East
CUST-4600,15,1969.06,2022-01-15,2023-11-28,131.27066666666667,0.6676427525622254,True,2022-01,Search,Bronze,1377.68,13.0,South
CUST-4601,4,319.38,2022-12-08,2023-11-09,79.845,0.3608308605341246,True,2022-12,Paid Social,Bronze,345.36,25.0,North
CUST-4602,14,2303.69,2022-08-05,2023-12-06,164.54928571428573,0.8703476482617586,True,2022-08,Organic,Bronze,2479.61,7.0,East
CUST-4603,10,1469.54,2022-09-19,2023-11-10,146.954,0.7272727272727273,True,2022-09,Paid Social,Bronze,1860.64,0.0,East
CUST-4604,12,1389.91,2022-02-19,2023-11-23,115.82583333333334,0.5673405909797823,True,2022-02,Organic,Bronze,1752.41,0.0,North
CUST-4605,12,1651.45,2022-02-15,2023-09-01,137.62083333333334,0.6468085106382978,True,2022-02,Paid Social,Bronze,1495.62,0.0,East
CUST-4606,7,1228.07,2022-03-22,2023-11-26,175.4385714285714,0.3460162601626016,True,2022-03,Search,Silver,1093.05,14.0,West
CUST-4607,6,638.65,2022-04-02,2023-10-02,106.44166666666666,0.3322404371584699,True,2022-04,Search,Bronze,324.98,0.0,South
CUST-4608,7,634.29,2022-09-04,2023-11-08,90.61285714285714,0.49373549883990714,True,2022-09,Paid Social,Bronze,402.46,14.0,North
CUST-4609,8,1176.35,2022-11-04,2023-10-19,147.04375,0.6948571428571428,True,2022-11,Paid Social,Gold,1343.5,0.0,North
CUST-4610,18,1681.72,2022-01-15,2023-12-19,93.42888888888889,0.7772727272727272,True,2022-01,Search,Silver,1204.42,0.0,North
CUST-4611,12,1441.93,2022-01-28,2023-10-15,120.16083333333334,0.5827476038338657,True,2022-01,Organic,Bronze,966.36,8.0,South
CUST-4612,10,962.43,2022-06-11,2023-12-03,96.243,0.5619223659889094,True,2022-06,Organic,Bronze,1171.71,0.0,West
CUST-4613,8,689.8199999999999,2022-06-24,2023-12-11,86.22749999999999,0.4537313432835821,True,2022-06,Influencer,Gold,327.84,25.0,North
CUST-4614,10,985.44,2022-11-05,2023-12-16,98.54400000000001,0.7469287469287469,True,2022-11,Search,Bronze,1075.58,0.0,East
CUST-4615,10,1332.3,2022-03-28,2023-12-02,133.23,0.4943089430894309,True,2022-03,Paid Social,Silver,1008.11,0.0,South
CUST-4616,8,1105.97,2022-09-07,2023-11-26,138.24625,0.5452914798206278,True,2022-09,Organic,Bronze,633.45,0.0,South
CUST-4617,16,1881.08,2022-03-08,2023-11-05,117.5675,0.8,True,2022-03,Search,Silver,1706.32,38.0,North
CUST-4618,16,1703.49,2022-01-05,2023-11-23,106.468125,0.7069767441860465,True,2022-01,Influencer,Bronze,934.34,38.0,North
CUST-4619,11,1353.62,2022-01-23,2023-09-26,123.05636363636363,0.5464052287581699,True,2022-01,Organic,Bronze,742.83,9.0,West
CUST-4620,10,1380.1200000000001,2022-03-10,2023-12-17,138.012,0.4691358024691358,True,2022-03,Search,Silver,1330.55,10.0,South
CUST-4621,11,1369.5900000000001,2022-03-14,2023-12-13,124.50818181818182,0.5225,True,2022-03,Paid Social,Bronze,1005.95,0.0,North
CUST-4622,7,1041.76,2022-02-19,2023-07-07,148.82285714285715,0.42222222222222217,True,2022-02,Organic,Bronze,490.17,0.0,East
CUST-4623,1,38.66,2023-01-05,2023-01-05,38.66,1.0,False,2023-01,Organic,Bronze,0.0,100.0,South
CUST-4624,13,1357.07,2022-04-17,2023-10-26,104.39,0.7082437275985664,True,2022-04,Paid Social,Bronze,1666.24,0.0,West
CUST-4625,8,1344.31,2022-12-10,2023-11-10,168.03875,0.7238095238095238,True,2022-12,Influencer,Bronze,987.81,12.0,South
CUST-4626,9,1072.98,2022-01-28,2023-10-01,119.22,0.4470588235294118,True,2022-01,Organic,Gold,560.25,11.0,North
CUST-4627,12,1958.71,2022-03-13,2023-11-07,163.22583333333333,0.6029752066115702,True,2022-03,Paid Social,Gold,2010.72,0.0,North
CUST-4628,12,1265.44,2022-01-22,2023-11-20,105.45333333333333,0.5461077844311377,True,2022-01,Paid Social,Bronze,532.43,8.0,West
CUST-4629,7,944.08,2023-02-16,2023-12-08,134.86857142857144,0.7189189189189189,True,2023-02,Search,Silver,466.81,0.0,East
CUST-4630,12,1721.32,2022-01-16,2023-11-24,143.44333333333333,0.5380530973451327,True,2022-01,Organic,Bronze,1059.71,8.0,East
CUST-4631,9,844.92,2022-01-04,2023-12-13,93.88,0.3858956276445698,True,2022-01,Paid Social,Bronze,576.92,11.0,North
CUST-4632,7,840.1600000000001,2022-05-13,2023-10-12,120.02285714285715,0.4108108108108108,True,2022-05,Search,Bronze,786.98,0.0,East
CUST-4633,9,983.29,2022-01-22,2023-11-04,109.25444444444445,0.41963190184049076,True,2022-01,Paid Social,Silver,486.15,0.0,West
CUST-4634,10,653.19,2022-06-10,2023-12-14,65.319,0.5497287522603977,True,2022-06,Paid Social,Silver,534.28,0.0,South
CUST-4635,10,1126.19,2022-07-13,2023-12-13,112.619,0.5857418111753371,True,2022-07,Organic,Bronze,1485.99,0.0,West
CUST-4636,13,1121.11,2022-01-15,2023-11-19,86.23923076923076,0.5863501483679525,True,2022-01,Paid Social,Bronze,1019.57,8.0,South
CUST-4637,9,1159.8999999999999,2022-01-07,2023-11-12,128.87777777777777,0.40533333333333327,True,2022-01,Search,Bronze,1561.69,0.0,South
CUST-4638,15,1645.07,2022-02-18,2023-10-16,109.67133333333332,0.7524752475247524,True,2022-02,Paid Social,Silver,1463.09,7.0,South
CUST-4639,7,814.22,2023-01-12,2023-09-06,116.31714285714285,0.8941176470588235,True,2023-01,Organic,Bronze,692.61,14.0,South
CUST-4640,7,1035.69,2022-05-17,2023-11-18,147.9557142857143,0.38620689655172413,True,2022-05,Paid Social,Silver,468.89,14.0,South
CUST-4641,9,1260.61,2022-08-17,2023-11-17,140.06777777777776,0.5973799126637555,True,2022-08,Paid Social,Bronze,1093.08,22.0,North
CUST-4642,4,343.47,2022-05-22,2023-11-20,85.8675,0.2218978102189781,True,2022-05,Organic,Bronze,264.67,0.0,South
CUST-4643,9,1008.26,2022-01-14,2023-12-16,112.02888888888889,0.3897435897435897,True,2022-01,Organic,Silver,795.52,0.0,East
CUST-4644,12,1052.86,2022-05-14,2023-10-18,87.73833333333333,0.6975143403441681,True,2022-05,Paid Social,Silver,679.12,8.0,South
CUST-4645,12,1104.41,2022-08-19,2023-11-08,92.03416666666668,0.8161073825503355,True,2022-08,Organic,Bronze,1367.17,0.0,North
CUST-4646,11,1080.03,2022-01-18,2023-09-01,98.18454545454546,0.5648648648648649,True,2022-01,Paid Social,Bronze,1284.54,9.0,North
CUST-4647,13,1515.96,2022-01-01,2023-08-14,116.6123076923077,0.6686971235194584,True,2022-01,Paid Social,Bronze,1122.58,0.0,South
CUST-4648,10,1266.74,2022-05-25,2023-10-04,126.674,0.6104417670682731,True,2022-05,Search,Bronze,668.92,10.0,West
CUST-4649,10,1157.55,2022-04-13,2023-11-02,115.755,0.5342706502636203,True,2022-04,Paid Social,Silver,662.71,10.0,South
CUST-4650,11,1405.84,2022-02-10,2023-05-02,127.80363636363636,0.7480984340044743,True,2022-02,Paid Social,Bronze,1349.68,0.0,South
CUST-4651,13,1475.88,2022-03-05,2023-07-29,113.52923076923078,0.7718750000000001,True,2022-03,Organic,Silver,1708.74,0.0,East
CUST-4652,13,1486.7,2022-05-17,2023-12-06,114.36153846153846,0.6945518453427064,True,2022-05,Organic,Bronze,772.78,8.0,North
CUST-4653,7,546.01,2022-05-29,2023-12-20,78.00142857142858,0.3726795096322241,True,2022-05,Influencer,Silver,579.38,0.0,East
CUST-4654,12,1364.93,2022-03-27,2023-12-06,113.74416666666667,0.5883870967741935,True,2022-03,Paid Social,Bronze,1120.26,0.0,South
CUST-4655,12,1291.15,2022-03-01,2023-12-02,107.59583333333335,0.5682242990654206,True,2022-03,Paid Social,Gold,938.9,0.0,East
CUST-4656,15,1832.56,2022-05-17,2023-12-17,122.17066666666666,0.786206896551724,True,2022-05,Search,Silver,1331.27,7.0,South
CUST-4657,11,1138.48,2022-06-04,2023-12-13,103.49818181818182,0.5992831541218638,True,2022-06,Organic,Bronze,1075.79,9.0,North
CUST-4658,7,1200.94,2022-02-07,2023-11-24,171.56285714285715,0.324390243902439,True,2022-02,Search,Bronze,1449.75,14.0,North
CUST-4659,13,1327.3600000000001,2022-07-11,2023-11-21,102.1046153846154,0.7919839679358717,True,2022-07,Paid Social,Bronze,1070.6,0.0,South
CUST-4660,3,319.15999999999997,2023-02-19,2023-09-26,106.38666666666666,0.4145454545454545,True,2023-02,Search,Bronze,405.95,0.0,West
CUST-4661,13,1962.3799999999999,2022-12-30,2023-12-11,150.95230769230767,1.1389048991354467,True,2022-12,Organic,Bronze,1935.07,0.0,South
CUST-4662,12,1471.1299999999999,2022-01-25,2023-11-04,122.59416666666665,0.562095531587057,True,2022-01,Paid Social,Bronze,847.02,8.0,South
CUST-4663,4,589.76,2022-06-24,2023-07-05,147.44,0.3225464190981432,True,2022-06,Search,Bronze,485.88,0.0,East
CUST-4664,7,744.5600000000001,2022-04-13,2023-11-30,106.36571428571429,0.35644891122278055,True,2022-04,Organic,Gold,871.85,0.0,North
CUST-4665,9,799.99,2022-04-27,2023-12-16,88.88777777777779,0.45676126878130213,True,2022-04,Paid Social,Bronze,711.84,11.0,East
CUST-4666,16,2263.8,2022-04-22,2023-12-02,141.4875,0.8244067796610169,True,2022-04,Search,Gold,2251.02,0.0,East
CUST-4667,12,1412.96,2022-03-04,2023-12-19,117.74666666666667,0.5560975609756097,True,2022-03,Organic,Bronze,1197.05,0.0,South
CUST-4668,16,1509.71,2022-04-12,2023-11-28,94.356875,0.8161073825503355,True,2022-04,Paid Social,Silver,904.97,6.0,North
CUST-4669,10,1269.57,2022-03-04,2023-11-26,126.957,0.48025276461295413,True,2022-03,Paid Social,Bronze,986.79,0.0,South
CUST-4670,5,964.6600000000001,2022-05-25,2023-09-27,192.93200000000002,0.3095723014256619,True,2022-05,Search,Bronze,938.78,20.0,North
CUST-4671,11,1603.62,2022-04-27,2023-12-04,145.78363636363636,0.5696763202725723,True,2022-04,Paid Social,Silver,1438.6,9.0,West
CUST-4672,13,1737.6399999999999,2022-09-08,2023-12-14,133.6646153846154,0.8535637149028077,True,2022-09,Organic,Bronze,1444.04,8.0,East
CUST-4673,7,945.02,2022-01-18,2023-09-20,135.00285714285715,0.34828150572831423,True,2022-01,Search,Bronze,912.11,0.0,North
CUST-4674,12,1413.8899999999999,2022-05-27,2023-09-29,117.82416666666666,0.7429735234215885,True,2022-05,Organic,Bronze,1062.56,8.0,South
CUST-4675,8,874.3,2022-08-08,2023-10-08,109.2875,0.5695550351288056,True,2022-08,Paid Social,Bronze,767.56,25.0,North
CUST-4676,9,1184.1,2022-05-05,2023-10-01,131.56666666666666,0.5312621359223301,True,2022-05,Paid Social,Gold,974.79,22.0,East
CUST-4677,13,998.01,2022-05-14,2023-12-18,76.77,0.6767123287671232,True,2022-05,Search,Bronze,735.25,8.0,West
