CustomerID,AcqChannel,Device,MacroRegion,MicroZone,PrimaryGoal,LoyaltyTier,RewardPoints,ProjectedLTV,CustomerReturnRatePct
CUST-4088,Search,iOS App,East,Zone-2,Weight Loss,Bronze,4523,1970.09,0.0
CUST-4089,Organic,Android App,East,Zone-1,Weight Loss,Bronze,4518,776.33,11.0
CUST-4090,Organic,Android App,South,Zone-6,Weight Loss,Bronze,2677,1255.73,0.0
CUST-4091,Influencer,iOS App,East,Zone-6,Weight Loss,Bronze,3078,436.23,0.0
CUST-4092,Paid Social,iOS App,West,Zone-1,Endurance,Bronze,4154,276.5,0.0
CUST-4093,Paid Social,Desktop,North,Zone-8,Muscle Gain,Bronze,2294,714.12,0.0
CUST-4094,Paid Social,Android App,North,Zone-7,General Health,Bronze,3357,702.88,0.0
CUST-4095,Search,iOS App,North,Zone-6,General Health,Bronze,3388,1251.88,0.0
CUST-4096,Organic,Android App,North,Zone-3,General Health,Bronze,3834,695.59,12.0
CUST-4097,Paid Social,iOS App,West,Zone-8,Weight Loss,Bronze,126,1002.19,0.0
CUST-4098,Organic,iOS App,West,Zone-5,Muscle Gain,Bronze,2399,1371.99,0.0
CUST-4099,Paid Social,Android App,East,Zone-9,Muscle Gain,Bronze,1214,1841.31,0.0
CUST-4100,Paid Social,Android App,West,Zone-9,Endurance,Gold,3760,2465.61,0.0
CUST-4101,Influencer,Desktop,East,Zone-2,Endurance,Bronze,4655,2017.44,19.0
CUST-4102,Search,Desktop,East,Zone-6,Endurance,Bronze,4141,1297.27,0.0
CUST-4103,Organic,iOS App,South,Zone-2,Weight Loss,Silver,1367,871.94,0.0
CUST-4104,Influencer,Desktop,East,Zone-3,Weight Loss,Bronze,2091,1318.28,31.0
CUST-4105,Search,Desktop,East,Zone-5,General Health,Bronze,1573,779.81,0.0
CUST-4106,Search,Android App,North,Zone-1,Endurance,Bronze,837,1145.87,0.0
CUST-4107,Paid Social,iOS App,South,Zone-7,Muscle Gain,Silver,4976,1716.71,0.0
CUST-4108,Paid Social,Android App,East,Zone-4,General Health,Silver,692,836.78,0.0
CUST-4109,Influencer,iOS App,West,Zone-8,Weight Loss,Silver,1778,1563.84,8.0
CUST-4110,Search,iOS App,East,Zone-2,General Health,Silver,2117,543.05,0.0
CUST-4111,Organic,Desktop,East,Zone-4,Weight Loss,Bronze,1484,1165.95,8.0
CUST-4112,Organic,iOS App,East,Zone-6,Weight Loss,Silver,997,465.06,0.0
CUST-4113,Influencer,Android App,South,Zone-3,Endurance,Gold,1079,1261.52,7.0
CUST-4114,Organic,Android App,North,Zone-1,Weight Loss,Gold,577,560.02,0.0
CUST-4115,Paid Social,Android App,East,Zone-9,Endurance,Bronze,2009,869.6,0.0
CUST-4116,Paid Social,iOS App,East,Zone-9,Weight Loss,Bronze,4207,700.3,9.0
CUST-4117,Paid Social,Android App,East,Zone-2,General Health,Bronze,1114,1163.57,0.0
CUST-4118,Organic,iOS App,West,Zone-1,General Health,Silver,1021,1026.07,0.0
CUST-4119,Search,Desktop,West,Zone-7,Weight Loss,Gold,300,1012.07,9.0
CUST-4120,Paid Social,iOS App,South,Zone-7,Endurance,Bronze,4589,715.33,15.0
CUST-4121,Organic,Desktop,West,Zone-3,Muscle Gain,Gold,4208,932.51,0.0
CUST-4122,Paid Social,iOS App,North,Zone-6,Weight Loss,Bronze,1426,967.3,0.0
CUST-4123,Organic,Android App,South,Zone-2,Muscle Gain,Gold,949,1266.43,0.0
CUST-4124,Search,Android App,South,Zone-2,Muscle Gain,Silver,1539,1704.19,0.0
CUST-4125,Search,Mobile Web,South,Zone-7,Endurance,Bronze,4448,1203.82,8.0
CUST-4126,Paid Social,Mobile Web,East,Zone-9,Muscle Gain,Bronze,4318,523.67,17.0
CUST-4127,Paid Social,iOS App,East,Zone-2,General Health,Silver,223,253.09,20.0
CUST-4128,Search,Android App,East,Zone-6,Endurance,Bronze,2054,1138.88,11.0
CUST-4129,Organic,iOS App,South,Zone-8,Endurance,Bronze,1663,1192.01,12.0
CUST-4130,Influencer,Mobile Web,West,Zone-5,Endurance,Bronze,2982,174.62,40.0
CUST-4131,Paid Social,Android App,South,Zone-9,Muscle Gain,Bronze,142,637.02,0.0
CUST-4132,Organic,iOS App,South,Zone-3,Muscle Gain,Bronze,4411,943.25,14.0
CUST-4133,Paid Social,Mobile Web,East,Zone-3,Weight Loss,Silver,4575,869.83,10.0
CUST-4134,Organic,iOS App,North,Zone-8,Endurance,Silver,1823,342.86,0.0
CUST-4135,Search,Android App,North,Zone-4,Weight Loss,Bronze,556,1854.6,10.0
CUST-4136,Paid Social,iOS App,South,Zone-1,General Health,Bronze,1065,813.61,0.0
CUST-4137,Organic,iOS App,East,Zone-3,General Health,Bronze,2599,1305.81,0.0
CUST-4138,Paid Social,Desktop,East,Zone-8,General Health,Silver,4453,1137.62,0.0
CUST-4139,Organic,Android App,South,Zone-5,Weight Loss,Bronze,1708,898.76,0.0
CUST-4140,Organic,Desktop,South,Zone-6,General Health,Bronze,3874,829.59,8.0
CUST-4141,Search,iOS App,West,Zone-1,Muscle Gain,Bronze,564,1239.09,8.0
CUST-4142,Search,Mobile Web,South,Zone-2,Muscle Gain,Bronze,1889,1006.97,0.0
CUST-4143,Paid Social,Android App,North,Zone-3,Endurance,Bronze,408,643.3,12.0
CUST-4144,Paid Social,Android App,South,Zone-9,General Health,Bronze,748,633.5,0.0
CUST-4145,Paid Social,iOS App,East,Zone-1,Weight Loss,Bronze,363,1363.66,10.0
CUST-4146,Paid Social,iOS App,South,Zone-2,Weight Loss,Bronze,439,643.14,9.0
CUST-4147,Paid Social,Desktop,West,Zone-3,Weight Loss,Bronze,2055,1120.95,0.0
CUST-4148,Influencer,Android App,South,Zone-5,General Health,Bronze,1137,225.47,25.0
CUST-4149,Paid Social,Android App,West,Zone-9,Weight Loss,Bronze,3281,1166.86,0.0
CUST-4150,Influencer,Android App,North,Zone-7,Muscle Gain,Silver,4780,310.9,50.0
CUST-4151,Search,iOS App,North,Zone-1,Muscle Gain,Bronze,1117,670.04,18.0
CUST-4152,Paid Social,Mobile Web,North,Zone-3,Muscle Gain,Silver,2013,738.99,8.0
CUST-4153,Paid Social,Android App,West,Zone-2,Muscle Gain,Bronze,4926,787.98,0.0
CUST-4154,Search,iOS App,West,Zone-5,Endurance,Bronze,106,1279.81,7.0
CUST-4155,Search,Mobile Web,North,Zone-8,Weight Loss,Bronze,2371,431.01,20.0
CUST-4156,Paid Social,Desktop,North,Zone-6,General Health,Bronze,2565,1583.08,8.0
CUST-4157,Organic,Android App,East,Zone-1,General Health,Bronze,2842,1539.37,14.0
CUST-4158,Paid Social,Android App,East,Zone-5,Endurance,Bronze,4376,1658.32,0.0
CUST-4159,Paid Social,Mobile Web,East,Zone-9,Endurance,Silver,1501,1560.75,14.0
CUST-4160,Paid Social,iOS App,West,Zone-2,Endurance,Silver,699,1625.23,0.0
CUST-4161,Organic,iOS App,North,Zone-7,General Health,Silver,615,908.76,0.0
CUST-4162,Paid Social,iOS App,West,Zone-4,Weight Loss,Silver,638,970.09,0.0
CUST-4163,Influencer,Desktop,East,Zone-7,General Health,Silver,811,354.41,0.0
CUST-4164,Organic,iOS App,North,Zone-2,Weight Loss,Bronze,2338,1626.64,8.0
CUST-4165,Paid Social,iOS App,South,Zone-4,General Health,Silver,1343,441.33,14.0
CUST-4166,Organic,Android App,North,Zone-9,Weight Loss,Bronze,1157,577.71,0.0
CUST-4167,Paid Social,iOS App,East,Zone-1,Muscle Gain,Gold,322,1854.01,7.0
CUST-4168,Influencer,Android App,West,Zone-5,Endurance,Bronze,815,878.16,18.0
CUST-4169,Paid Social,iOS App,West,Zone-1,General Health,Bronze,1373,595.17,0.0
CUST-4170,Organic,iOS App,West,Zone-3,General Health,Bronze,3422,1530.85,0.0
CUST-4171,Paid Social,Android App,West,Zone-5,Weight Loss,Bronze,2003,860.45,0.0
CUST-4172,Organic,Desktop,East,Zone-2,General Health,Gold,549,1550.67,0.0
CUST-4173,Organic,iOS App,South,Zone-4,Muscle Gain,Bronze,1752,990.83,0.0
CUST-4174,Search,Android App,North,Zone-4,Muscle Gain,Bronze,2871,851.96,0.0
CUST-4175,Paid Social,Android App,South,Zone-9,Weight Loss,Bronze,1064,1270.44,0.0
CUST-4176,Search,iOS App,South,Zone-6,Muscle Gain,Bronze,26,914.16,0.0
CUST-4177,Organic,Desktop,West,Zone-2,Weight Loss,Bronze,369,889.62,0.0
CUST-4178,Search,Android App,North,Zone-5,Muscle Gain,Silver,1551,893.41,0.0
CUST-4179,Search,Android App,North,Zone-9,Endurance,Bronze,3953,885.16,0.0
CUST-4180,Search,iOS App,South,Zone-4,Weight Loss,Bronze,1097,645.31,0.0
CUST-4181,Organic,Android App,South,Zone-8,General Health,Bronze,1127,1325.91,0.0
CUST-4182,Influencer,Desktop,West,Zone-6,Weight Loss,Bronze,2588,921.23,0.0
CUST-4183,Search,iOS App,South,Zone-3,Muscle Gain,Silver,1559,365.72,0.0
CUST-4184,Paid Social,Mobile Web,North,Zone-1,Endurance,Bronze,4838,1044.47,0.0
CUST-4185,Organic,Android App,North,Zone-1,Muscle Gain,Bronze,3675,1174.5,0.0
CUST-4186,Paid Social,Desktop,South,Zone-2,Muscle Gain,Bronze,378,844.81,0.0
CUST-4187,Paid Social,iOS App,East,Zone-3,Weight Loss,Bronze,1378,151.18,17.0
CUST-4188,Organic,Android App,South,Zone-6,Muscle Gain,Gold,3085,1940.85,0.0
CUST-4189,Paid Social,Android App,East,Zone-3,Muscle Gain,Bronze,1713,1265.12,0.0
CUST-4190,Organic,Android App,South,Zone-9,Muscle Gain,Gold,2717,1415.72,0.0
CUST-4191,Influencer,Android App,North,Zone-2,Endurance,Bronze,3055,298.04,0.0
CUST-4192,Influencer,Android App,East,Zone-3,General Health,Bronze,352,155.3,40.0
CUST-4193,Paid Social,iOS App,North,Zone-6,Endurance,Gold,121,728.59,0.0
CUST-4194,Search,Android App,South,Zone-5,General Health,Bronze,3045,1800.92,0.0
CUST-4195,Paid Social,iOS App,East,Zone-3,Weight Loss,Bronze,2203,2078.18,0.0
CUST-4196,Paid Social,Desktop,East,Zone-5,Muscle Gain,Silver,4066,652.78,0.0
CUST-4197,Paid Social,iOS App,North,Zone-7,Endurance,Silver,2984,1024.18,7.0
CUST-4198,Search,iOS App,South,Zone-4,Weight Loss,Bronze,2161,823.03,20.0
CUST-4199,Influencer,Android App,East,Zone-6,General Health,Bronze,2427,274.18,20.0
CUST-4200,Search,iOS App,North,Zone-8,General Health,Bronze,1791,1529.12,0.0
CUST-4201,Organic,Desktop,East,Zone-8,General Health,Silver,2833,1533.49,0.0
CUST-4202,Organic,Desktop,East,Zone-6,Muscle Gain,Bronze,1308,695.8,0.0
CUST-4203,Paid Social,iOS App,North,Zone-4,General Health,Silver,2764,98.03,0.0
CUST-4204,Search,Android App,West,Zone-3,Endurance,Bronze,767,2061.31,0.0
CUST-4205,Organic,Android App,East,Zone-7,Endurance,Bronze,4918,601.85,0.0
CUST-4206,Organic,Android App,South,Zone-2,Endurance,Bronze,1393,676.82,0.0
CUST-4207,Influencer,Desktop,East,Zone-9,Weight Loss,Bronze,2765,759.61,9.0
CUST-4208,Search,Android App,East,Zone-4,Weight Loss,Bronze,1798,763.6,0.0
CUST-4209,Organic,iOS App,South,Zone-3,Muscle Gain,Silver,3509,1614.58,0.0
CUST-4210,Organic,Desktop,South,Zone-5,Endurance,Bronze,1410,1012.49,0.0
CUST-4211,Paid Social,Desktop,South,Zone-4,General Health,Bronze,3077,610.09,12.0
CUST-4212,Paid Social,Mobile Web,South,Zone-9,Weight Loss,Bronze,3829,1203.04,0.0
CUST-4213,Paid Social,iOS App,West,Zone-1,General Health,Bronze,2705,426.56,0.0
CUST-4214,Search,Android App,East,Zone-9,Weight Loss,Bronze,3659,1515.08,8.0
CUST-4215,Paid Social,Mobile Web,West,Zone-3,Weight Loss,Silver,432,700.16,0.0
CUST-4216,Paid Social,iOS App,West,Zone-1,Muscle Gain,Bronze,4172,1198.83,0.0
CUST-4217,Paid Social,Desktop,East,Zone-2,Endurance,Bronze,3973,1806.7,0.0
CUST-4218,Paid Social,Android App,North,Zone-6,General Health,Bronze,4817,926.05,8.0
CUST-4219,Paid Social,Mobile Web,South,Zone-1,Weight Loss,Bronze,3047,660.05,0.0
CUST-4220,Paid Social,Android App,South,Zone-7,Muscle Gain,Bronze,4167,2077.08,0.0
CUST-4221,Paid Social,Android App,South,Zone-5,Endurance,Bronze,1099,415.71,12.0
CUST-4222,Paid Social,Android App,North,Zone-2,General Health,Bronze,4924,492.82,9.0
CUST-4223,Paid Social,iOS App,East,Zone-9,General Health,Bronze,1026,1128.86,0.0
CUST-4224,Search,iOS App,West,Zone-8,Weight Loss,Bronze,224,1044.79,0.0
CUST-4225,Organic,Mobile Web,East,Zone-9,General Health,Bronze,3151,1181.39,0.0
CUST-4226,Organic,Mobile Web,North,Zone-9,Endurance,Bronze,2357,591.79,11.0
CUST-4227,Organic,Desktop,South,Zone-7,Weight Loss,Bronze,4151,1538.37,0.0
CUST-4228,Influencer,Android App,North,Zone-6,General Health,Bronze,4381,650.92,40.0
CUST-4229,Search,iOS App,South,Zone-5,General Health,Silver,4923,2320.07,0.0
CUST-4230,Search,Android App,East,Zone-5,General Health,Bronze,1723,954.79,0.0
CUST-4231,Organic,iOS App,East,Zone-3,Endurance,Bronze,1182,1116.41,0.0
CUST-4232,Search,Android App,East,Zone-9,General Health,Silver,1664,1341.7,0.0
CUST-4233,Search,iOS App,North,Zone-9,General Health,Bronze,1742,854.0,0.0
CUST-4234,Organic,Desktop,East,Zone-1,Endurance,Bronze,44,687.2,0.0
CUST-4235,Search,Desktop,West,Zone-8,General Health,Silver,1726,1159.69,0.0
CUST-4236,Paid Social,Desktop,North,Zone-7,Muscle Gain,Bronze,4720,412.37,0.0
CUST-4237,Search,Mobile Web,East,Zone-8,Endurance,Bronze,3249,1572.54,0.0
CUST-4238,Organic,Android App,East,Zone-7,Muscle Gain,Bronze,3908,678.14,15.0
CUST-4239,Organic,Android App,North,Zone-7,General Health,Gold,4194,2304.23,7.0
CUST-4240,Organic,Desktop,North,Zone-6,General Health,Silver,3040,900.36,23.0
CUST-4241,Influencer,Android App,West,Zone-1,General Health,Gold,3854,742.37,29.0
CUST-4242,Search,Mobile Web,North,Zone-2,Endurance,Bronze,2117,1475.02,0.0
CUST-4243,Paid Social,iOS App,West,Zone-4,Endurance,Bronze,4281,1091.98,14.0
CUST-4244,Paid Social,iOS App,East,Zone-6,General Health,Bronze,1934,316.08,0.0
CUST-4245,Search,iOS App,North,Zone-1,Endurance,Gold,1454,385.8,0.0
CUST-4246,Search,Android App,West,Zone-3,Muscle Gain,Bronze,1208,2680.76,0.0
CUST-4247,Paid Social,Android App,South,Zone-4,Endurance,Gold,933,695.72,0.0
CUST-4248,Organic,iOS App,South,Zone-4,Muscle Gain,Bronze,750,398.77,33.0
CUST-4249,Search,Android App,South,Zone-9,Weight Loss,Silver,3952,1484.73,0.0
CUST-4250,Influencer,iOS App,East,Zone-5,General Health,Bronze,4342,668.21,0.0
CUST-4251,Paid Social,iOS App,South,Zone-9,Muscle Gain,Bronze,3349,1563.89,17.0
CUST-4252,Search,Android App,North,Zone-6,Weight Loss,Bronze,1832,879.07,11.0
CUST-4253,Search,Android App,North,Zone-7,Weight Loss,Bronze,1963,2342.53,0.0
CUST-4254,Paid Social,Desktop,East,Zone-7,Endurance,Bronze,1494,2057.4,8.0
CUST-4255,Paid Social,Desktop,West,Zone-1,Weight Loss,Bronze,4283,596.43,0.0
CUST-4256,Paid Social,iOS App,West,Zone-7,Endurance,Bronze,2984,508.94,0.0
CUST-4257,Organic,Desktop,East,Zone-3,Weight Loss,Bronze,520,1351.87,17.0
CUST-4258,Paid Social,Android App,South,Zone-1,Endurance,Silver,3141,698.72,15.0
CUST-4259,Organic,iOS App,North,Zone-9,General Health,Silver,3404,441.67,0.0
CUST-4260,Influencer,iOS App,West,Zone-3,Muscle Gain,Bronze,247,753.19,20.0
CUST-4261,Paid Social,iOS App,West,Zone-8,Endurance,Bronze,2817,861.22,0.0
CUST-4262,Paid Social,Desktop,West,Zone-2,Weight Loss,Bronze,3706,863.46,0.0
CUST-4263,Organic,Android App,North,Zone-7,Muscle Gain,Silver,4945,663.45,0.0
CUST-4264,Search,iOS App,East,Zone-6,General Health,Bronze,2208,678.18,0.0
CUST-4265,Organic,Mobile Web,East,Zone-8,Weight Loss,Bronze,3399,824.12,0.0
CUST-4266,Search,Android App,South,Zone-1,Muscle Gain,Bronze,4518,1426.22,0.0
CUST-4267,Organic,iOS App,North,Zone-6,General Health,Silver,2771,2302.79,0.0
CUST-4268,Organic,Android App,East,Zone-6,Muscle Gain,Silver,2014,712.18,29.0
CUST-4269,Paid Social,Desktop,West,Zone-9,General Health,Silver,938,802.92,18.0
CUST-4270,Organic,Desktop,South,Zone-3,Weight Loss,Bronze,1755,1090.86,0.0
CUST-4271,Organic,Mobile Web,South,Zone-5,General Health,Bronze,2539,715.35,0.0
CUST-4272,Paid Social,iOS App,North,Zone-6,Weight Loss,Bronze,1585,1067.6,0.0
CUST-4273,Paid Social,Android App,West,Zone-2,Endurance,Bronze,2969,1090.63,7.0
CUST-4274,Search,Android App,North,Zone-2,Endurance,Bronze,2600,227.47,0.0
CUST-4275,Search,Mobile Web,North,Zone-8,General Health,Bronze,2127,494.15,0.0
CUST-4276,Paid Social,Android App,North,Zone-7,Weight Loss,Bronze,1975,967.79,0.0
CUST-4277,Search,iOS App,South,Zone-8,Weight Loss,Bronze,585,988.11,0.0
CUST-4278,Organic,Android App,South,Zone-3,Weight Loss,Bronze,1688,1834.85,0.0
CUST-4279,Paid Social,Android App,North,Zone-7,Endurance,Gold,4294,1536.91,11.0
CUST-4280,Paid Social,Desktop,East,Zone-9,General Health,Bronze,2746,1805.4,16.0
CUST-4281,Paid Social,Desktop,North,Zone-6,Weight Loss,Silver,1624,1114.24,8.0
CUST-4282,Organic,iOS App,South,Zone-2,Weight Loss,Bronze,3600,833.29,0.0
CUST-4283,Paid Social,iOS App,West,Zone-6,General Health,Silver,3596,1208.23,0.0
CUST-4284,Paid Social,Desktop,West,Zone-5,Muscle Gain,Silver,1987,1459.28,0.0
CUST-4285,Paid Social,iOS App,North,Zone-3,Muscle Gain,Bronze,1786,591.62,0.0
CUST-4286,Search,Desktop,North,Zone-1,Weight Loss,Bronze,2950,737.14,0.0
CUST-4287,Organic,Desktop,East,Zone-9,General Health,Bronze,4179,776.87,12.0
CUST-4288,Organic,Android App,East,Zone-9,General Health,Bronze,1835,406.72,0.0
CUST-4289,Organic,iOS App,South,Zone-5,Weight Loss,Silver,2552,1078.73,0.0
CUST-4290,Paid Social,Mobile Web,West,Zone-5,Weight Loss,Silver,496,746.56,0.0
CUST-4291,Influencer,iOS App,West,Zone-4,Weight Loss,Gold,4053,1135.85,12.0
CUST-4292,Paid Social,Desktop,East,Zone-2,Weight Loss,Bronze,4434,637.39,0.0
CUST-4293,Organic,Android App,North,Zone-4,Endurance,Bronze,341,784.12,0.0
CUST-4294,Search,Mobile Web,South,Zone-9,Muscle Gain,Gold,371,1028.41,7.0
CUST-4295,Search,Android App,East,Zone-5,General Health,Silver,3571,217.56,0.0
CUST-4296,Search,iOS App,East,Zone-9,Weight Loss,Bronze,2056,201.69,25.0
CUST-4297,Paid Social,iOS App,North,Zone-7,Muscle Gain,Silver,4579,762.24,0.0
CUST-4298,Paid Social,Android App,North,Zone-4,Weight Loss,Bronze,1719,1584.18,0.0
CUST-4299,Organic,iOS App,East,Zone-6,General Health,Bronze,914,511.87,0.0
CUST-4300,Paid Social,iOS App,North,Zone-8,Muscle Gain,Silver,2456,1177.14,0.0
CUST-4301,Paid Social,iOS App,East,Zone-8,Weight Loss,Bronze,2895,317.33,12.0
CUST-4302,Organic,Android App,East,Zone-7,General Health,Bronze,1818,646.68,14.0
CUST-4303,Search,Desktop,East,Zone-3,General Health,Silver,4996,1543.33,18.0
CUST-4304,Search,Mobile Web,West,Zone-3,Weight Loss,Bronze,2996,339.51,14.0
CUST-4305,Organic,Android App,West,Zone-2,General Health,Bronze,835,1028.52,11.0
CUST-4306,Paid Social,iOS App,East,Zone-2,Endurance,Bronze,1308,983.88,0.0
CUST-4307,Influencer,iOS App,South,Zone-4,General Health,Silver,3991,369.68,38.0
CUST-4308,Search,Android App,West,Zone-1,Muscle Gain,Bronze,1371,574.76,0.0
CUST-4309,Paid Social,Android App,East,Zone-2,Muscle Gain,Bronze,1066,1299.13,7.0
CUST-4310,Paid Social,iOS App,West,Zone-1,Endurance,Bronze,4911,969.26,12.0
CUST-4311,Organic,Android App,East,Zone-1,Muscle Gain,Bronze,223,749.61,0.0
CUST-4312,Organic,Desktop,North,Zone-7,Muscle Gain,Bronze,1919,1174.32,0.0
CUST-4313,Search,Android App,West,Zone-2,Endurance,Bronze,698,1397.96,0.0
CUST-4314,Paid Social,iOS App,North,Zone-1,General Health,Bronze,3523,876.13,20.0
CUST-4315,Paid Social,iOS App,West,Zone-7,Weight Loss,Bronze,3669,1804.67,0.0
CUST-4316,Paid Social,iOS App,East,Zone-8,Endurance,Bronze,4292,1142.11,18.0
CUST-4317,Paid Social,Android App,South,Zone-1,Muscle Gain,Bronze,1995,995.33,0.0
CUST-4318,Paid Social,Desktop,West,Zone-4,Muscle Gain,Silver,3824,312.57,0.0
CUST-4319,Organic,iOS App,East,Zone-3,Weight Loss,Bronze,2289,785.43,0.0
CUST-4320,Organic,Android App,South,Zone-1,General Health,Bronze,3442,642.18,7.0
CUST-4321,Search,Android App,North,Zone-4,General Health,Gold,1355,1175.0,9.0
CUST-4322,Search,iOS App,East,Zone-3,Muscle Gain,Bronze,1004,629.53,0.0
CUST-4323,Organic,Desktop,South,Zone-2,Muscle Gain,Bronze,2247,719.71,0.0
CUST-4324,Organic,iOS App,South,Zone-5,General Health,Bronze,1067,585.71,14.0
CUST-4325,Organic,Desktop,West,Zone-8,Muscle Gain,Bronze,4069,986.64,0.0
CUST-4326,Organic,Desktop,South,Zone-2,Endurance,Bronze,4049,1211.32,8.0
CUST-4327,Organic,iOS App,East,Zone-7,Endurance,Bronze,4693,1105.56,0.0
CUST-4328,Search,iOS App,North,Zone-6,Weight Loss,Gold,2715,848.33,0.0
CUST-4329,Search,iOS App,East,Zone-8,General Health,Gold,1638,1276.01,0.0
CUST-4330,Organic,iOS App,South,Zone-8,Weight Loss,Bronze,1805,228.43,0.0
CUST-4331,Search,Android App,North,Zone-7,General Health,Bronze,3391,3328.36,0.0
CUST-4332,Paid Social,iOS App,South,Zone-1,Muscle Gain,Bronze,1044,2018.47,0.0
CUST-4333,Organic,iOS App,North,Zone-8,Endurance,Silver,4639,1001.55,23.0
CUST-4334,Search,Desktop,North,Zone-9,Endurance,Bronze,3784,1448.84,0.0
CUST-4335,Influencer,iOS App,North,Zone-1,Muscle Gain,Bronze,1167,727.0,33.0
CUST-4336,Organic,Mobile Web,East,Zone-6,Endurance,Bronze,3565,784.53,8.0
CUST-4337,Organic,Android App,West,Zone-4,General Health,Bronze,3968,747.98,0.0
CUST-4338,Search,Android App,East,Zone-7,Weight Loss,Gold,690,1736.4,0.0
CUST-4339,Influencer,iOS App,North,Zone-9,Weight Loss,Bronze,2562,810.44,29.0
CUST-4340,Influencer,iOS App,West,Zone-2,General Health,Bronze,4543,159.1,38.0
CUST-4341,Paid Social,Mobile Web,West,Zone-8,Weight Loss,Bronze,1031,811.43,8.0
CUST-4342,Search,iOS App,West,Zone-4,Weight Loss,Bronze,2363,1079.04,0.0
CUST-4343,Organic,iOS App,South,Zone-6,Muscle Gain,Bronze,4747,715.64,0.0
CUST-4344,Paid Social,iOS App,South,Zone-9,Muscle Gain,Bronze,3995,1316.02,0.0
CUST-4345,Paid Social,Android App,South,Zone-8,Weight Loss,Bronze,4636,2046.52,0.0
CUST-4346,Paid Social,Mobile Web,East,Zone-7,Weight Loss,Bronze,3038,1839.11,0.0
CUST-4347,Influencer,Android App,East,Zone-4,General Health,Bronze,1119,992.03,25.0
CUST-4348,Paid Social,Desktop,South,Zone-9,Endurance,Bronze,4164,960.48,0.0
CUST-4349,Organic,Desktop,North,Zone-9,Endurance,Silver,2456,1517.16,0.0
CUST-4350,Paid Social,iOS App,South,Zone-6,Weight Loss,Bronze,1454,826.78,7.0
CUST-4351,Paid Social,Android App,East,Zone-4,Weight Loss,Bronze,1081,1130.86,0.0
CUST-4352,Paid Social,Desktop,South,Zone-6,Muscle Gain,Bronze,1655,1290.02,12.0
CUST-4353,Paid Social,Android App,South,Zone-7,Muscle Gain,Bronze,3913,697.57,0.0
CUST-4354,Paid Social,Android App,East,Zone-6,Muscle Gain,Bronze,3280,706.88,0.0
CUST-4355,Influencer,iOS App,East,Zone-8,Weight Loss,Bronze,4076,848.54,14.0
CUST-4356,Paid Social,Android App,South,Zone-3,Weight Loss,Bronze,328,997.47,0.0
CUST-4357,Organic,Android App,North,Zone-7,General Health,Bronze,2994,643.54,0.0
CUST-4358,Organic,Android App,East,Zone-4,Weight Loss,Bronze,1266,731.34,17.0
CUST-4359,Organic,Android App,West,Zone-4,General Health,Bronze,910,351.59,0.0
CUST-4360,Search,iOS App,North,Zone-9,Muscle Gain,Bronze,127,1940.95,7.0
CUST-4361,Paid Social,iOS App,West,Zone-3,Weight Loss,Bronze,200,1363.98,14.0
CUST-4362,Search,Desktop,West,Zone-8,Weight Loss,Bronze,3468,614.52,0.0
CUST-4363,Paid Social,Desktop,South,Zone-7,General Health,Bronze,3951,788.53,0.0
CUST-4364,Organic,Mobile Web,West,Zone-2,Endurance,Silver,4453,640.04,0.0
CUST-4365,Paid Social,Desktop,East,Zone-2,Weight Loss,Bronze,3499,975.46,29.0
CUST-4366,Influencer,Android App,East,Zone-4,Weight Loss,Gold,2846,180.62,29.0
CUST-4367,Search,Desktop,North,Zone-5,General Health,Gold,2013,851.35,25.0
CUST-4368,Search,Android App,West,Zone-9,Muscle Gain,Gold,2573,1704.53,0.0
CUST-4369,Paid Social,Desktop,South,Zone-6,Weight Loss,Gold,174,324.4,0.0
CUST-4370,Organic,Android App,North,Zone-5,Endurance,Bronze,3513,734.24,10.0
CUST-4371,Search,Android App,West,Zone-2,Weight Loss,Silver,3025,1196.16,0.0
CUST-4372,Organic,iOS App,West,Zone-3,Muscle Gain,Bronze,1661,480.53,0.0
CUST-4373,Paid Social,Android App,East,Zone-4,Endurance,Bronze,1468,1414.58,0.0
CUST-4374,Organic,iOS App,West,Zone-1,Endurance,Bronze,487,228.94,33.0
CUST-4375,Search,Desktop,North,Zone-8,Weight Loss,Gold,3713,1235.43,0.0
CUST-4376,Paid Social,Android App,East,Zone-2,Weight Loss,Silver,294,687.71,0.0
CUST-4377,Paid Social,Mobile Web,West,Zone-1,General Health,Bronze,3870,805.19,0.0
CUST-4378,Paid Social,Android App,South,Zone-4,Weight Loss,Bronze,4063,335.58,14.0
CUST-4379,Search,iOS App,East,Zone-7,Weight Loss,Bronze,4382,320.29,0.0
CUST-4380,Search,Android App,East,Zone-3,Weight Loss,Bronze,3915,512.49,0.0
CUST-4381,Influencer,iOS App,West,Zone-9,Endurance,Silver,2691,506.64,0.0
CUST-4382,Search,iOS App,South,Zone-9,Endurance,Bronze,3987,318.36,0.0
CUST-4383,Search,iOS App,South,Zone-6,Weight Loss,Bronze,2775,638.9,0.0
CUST-4384,Paid Social,Android App,West,Zone-1,Muscle Gain,Bronze,2295,523.23,12.0
CUST-4385,Search,Mobile Web,East,Zone-3,Weight Loss,Silver,2150,988.33,0.0
CUST-4386,Organic,Android App,North,Zone-9,Weight Loss,Bronze,4048,446.66,0.0
